sale_id,date,customer_id,product_id,quantity,first_name,last_name,email,country,gender,age,product_name,category,unit_price,supplier,total_price
11091,2025-02-06,1432,467,2,Michael,Welch,marthagriffin@williams.biz,Seychelles,Male,42,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,93.92
11557,2025-10-22,946,467,2,Darius,Hatfield,luis20@haynes.com,Guadeloupe,Male,65,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,93.92
12452,2024-12-03,4755,467,4,Phillip,Edwards,brianayala@gmail.com,Jordan,Female,41,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,187.84
13590,2024-12-01,3415,467,1,Jennifer,Shaw,ahoffman@gmail.com,Turkey,Male,40,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,46.96
13965,2025-09-04,4828,467,3,Thomas,Williamson,yrobinson@morris.com,Lithuania,Female,24,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,140.88
15086,2024-11-13,505,467,1,Anthony,Bradley,oliviameyers@yahoo.com,Singapore,Male,25,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,46.96
15941,2025-03-15,1291,467,2,Donald,Alvarez,andrewgonzalez@mcdonald-jones.com,Equatorial Guinea,Male,35,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,93.92
16321,2025-04-20,1023,467,4,Molly,Holmes,kayleerogers@brown-sanders.com,Korea,Female,35,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,187.84
16801,2025-05-31,3247,467,1,Leah,Holt,markjones@yahoo.com,Maldives,Female,60,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,46.96
17230,2025-01-03,28,467,3,Colin,Smith,mary27@yahoo.com,Isle of Man,Female,67,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,140.88
17872,2025-03-22,4326,467,4,Elizabeth,Chung,abruce@carroll.org,Heard Island and McDonald Islands,Male,68,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,187.84
17893,2025-08-26,4922,467,1,Misty,Hale,woodsclarence@gmail.com,Portugal,Male,20,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,46.96
19314,2025-07-25,2767,467,1,Christopher,Jackson,bswanson@lewis.com,Malaysia,Female,45,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,46.96
19344,2025-01-21,951,467,2,Jennifer,Ortiz,csmith@hotmail.com,Palau,Male,47,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,93.92
871,2025-08-28,3440,294,2,Lisa,Castillo,johnnguyen@yahoo.com,Haiti,Male,65,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,120.48
889,2025-03-02,4585,294,1,Anna,Johnson,umartin@anderson-weber.com,Hong Kong,Female,21,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,60.24
1977,2025-02-17,969,294,2,Anna,Baker,deborah97@logan-rice.info,Equatorial Guinea,Female,63,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,120.48
3241,2025-06-30,4905,294,2,Jennifer,Oconnor,tamarakelly@alexander.com,Namibia,Male,64,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,120.48
3483,2025-02-17,2684,294,3,Kimberly,Bautista,shane42@gmail.com,Cote d'Ivoire,Male,33,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,180.72
3804,2025-10-22,2156,294,3,Vincent,Adams,richard85@mcdaniel.com,Iceland,Female,64,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,180.72
4440,2025-04-23,3323,294,4,Cynthia,Garcia,aaron63@cochran.com,Slovakia (Slovak Republic),Male,47,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,240.96
4985,2025-05-08,62,294,2,Danielle,Terrell,kgonzales@yahoo.com,Mongolia,Male,18,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,120.48
5191,2025-05-04,367,294,4,Jonathan,Atkins,victor24@yahoo.com,Thailand,Female,25,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,240.96
5460,2024-12-28,3608,294,3,Debra,Garcia,qsandoval@hotmail.com,Syrian Arab Republic,Female,30,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,180.72
6707,2024-12-11,2503,294,4,Tracy,Simpson,oscott@yahoo.com,Christmas Island,Male,43,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,240.96
6745,2025-06-08,724,294,3,Barbara,Yates,danieltorres@king-ballard.org,Faroe Islands,Male,69,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,180.72
7070,2025-04-15,3300,294,4,Melissa,Hart,silvapreston@owen.info,Swaziland,Male,32,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,240.96
7476,2025-05-09,2195,294,3,Samuel,Martinez,danielduncan@hudson-meyers.biz,Chile,Male,62,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,180.72
7542,2025-02-17,162,294,1,Crystal,Bryant,lori69@yahoo.com,Greenland,Male,28,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,60.24
7785,2025-06-26,3139,294,1,Julie,Finley,paulawall@gmail.com,Gambia,Male,54,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,60.24
8162,2025-05-07,4888,294,2,Jennifer,Fox,conniemcintosh@ayers.com,Iran,Male,47,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,120.48
9379,2025-10-11,3438,294,4,Natalie,Romero,zjenkins@gmail.com,Albania,Male,68,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,240.96
9579,2025-08-06,2249,294,2,Bryan,Austin,kristinhoffman@gmail.com,Thailand,Female,20,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,120.48
11029,2025-10-21,2854,294,1,Jason,Franklin,deanmcguire@walls.com,Albania,Female,50,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,60.24
11424,2025-08-13,3294,294,1,Pamela,Peters,karagutierrez@yahoo.com,United States Minor Outlying Islands,Male,62,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,60.24
12607,2024-11-13,361,294,4,Jessica,Griffin,katiebaird@hotmail.com,Namibia,Female,49,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,240.96
12640,2025-02-25,4653,294,3,Jessica,Rodriguez,nolanrita@wright.com,Angola,Female,35,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,180.72
14466,2025-06-28,37,294,4,Maria,Chambers,maria61@hotmail.com,Guadeloupe,Female,38,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,240.96
14882,2025-08-27,1719,294,2,Laura,Miller,richardcarter@gmail.com,Japan,Female,26,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,120.48
14996,2025-07-01,4039,294,3,Eric,Harrington,amandamitchell@hotmail.com,Ireland,Female,34,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,180.72
15489,2024-11-23,281,294,1,Jennifer,Branch,costawilliam@ramsey.com,Bulgaria,Female,20,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,60.24
15674,2024-12-20,3728,294,3,Lynn,Reyes,sanchezlauren@scott.com,Mexico,Female,24,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,180.72
15892,2025-07-13,2429,294,1,Lisa,Lopez,victoria18@gmail.com,Syrian Arab Republic,Male,37,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,60.24
16476,2025-09-14,3388,294,4,Derrick,Jackson,turnerlinda@hotmail.com,Uzbekistan,Male,47,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,240.96
16979,2025-05-17,3516,294,2,Robert,Gonzales,xlane@rodriguez-lee.com,Iceland,Male,18,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,120.48
17175,2025-03-26,1771,294,3,Jared,Park,whernandez@hotmail.com,Mauritania,Male,49,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,180.72
17379,2025-10-10,722,294,1,Suzanne,Schmidt,johnny38@andrews.info,Iceland,Male,21,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,60.24
17532,2025-03-23,2426,294,1,Michael,Rivera,kjohnson@hotmail.com,Guadeloupe,Male,69,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,60.24
19169,2025-09-08,4027,294,2,Nancy,Hughes,amack@gmail.com,Tunisia,Male,22,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,120.48
19570,2025-02-09,3430,294,4,Katherine,Martin,thomaswarner@yahoo.com,Serbia,Female,31,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,240.96
19683,2025-01-11,2780,294,3,Ryan,Morales,ccollier@jensen-jackson.com,Azerbaijan,Male,43,Desk Lamp 294,Desk Lamp,60.24,Ashley LLC,180.72
882,2025-01-04,4364,175,1,Adrian,Phillips,blairjordan@vargas.net,Gibraltar,Male,45,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",62.67
1039,2024-11-07,3660,175,2,Molly,Greene,stephanie86@estrada.com,Mali,Male,24,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",125.34
1126,2024-11-06,4834,175,4,Travis,Jackson,robert09@hughes.org,Luxembourg,Female,37,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
2802,2024-12-14,428,175,3,Adam,Griffin,theresabeck@gmail.com,Lesotho,Female,67,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",188.01
3679,2025-05-31,240,175,2,Christine,Torres,joseph83@yahoo.com,Liberia,Female,54,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",125.34
3746,2025-09-16,4138,175,2,Katherine,Barnes,rweber@gmail.com,Central African Republic,Female,56,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",125.34
3749,2025-05-12,966,175,3,Jesus,Ford,popebrent@tucker.com,New Zealand,Male,53,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",188.01
4242,2025-06-24,1000,175,2,Melissa,Nelson,bradleyscott@dixon.com,Vanuatu,Male,37,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",125.34
4292,2024-10-31,2144,175,3,Jeremiah,Willis,richardrobinson@gmail.com,Egypt,Male,67,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",188.01
4585,2025-06-22,2110,175,4,Megan,Wallace,ericalyons@gmail.com,Anguilla,Female,43,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
5215,2025-03-11,4127,175,4,Kelly,Savage,simmonsrichard@jones.net,Uganda,Female,34,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
5511,2025-08-21,2240,175,4,Rachel,Ford,andrewtaylor@yahoo.com,Samoa,Male,32,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
5563,2024-11-03,278,175,3,Angela,Griffith,frank43@barton.com,Honduras,Female,24,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",188.01
7670,2025-05-11,3416,175,4,Craig,Hill,carlos26@hotmail.com,Chile,Male,23,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
8930,2025-04-16,1786,175,3,Keith,Larson,carriewilson@yahoo.com,Congo,Female,69,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",188.01
10208,2025-01-23,3997,175,4,Christina,Aguirre,cynthia31@harris.com,Tanzania,Female,57,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
10800,2025-01-31,4431,175,3,Thomas,Flores,darrellclarke@mccoy.com,Saint Helena,Male,21,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",188.01
10917,2025-04-16,3291,175,4,Brandy,White,harold72@gonzalez.com,Cote d'Ivoire,Male,21,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
11664,2025-10-23,4929,175,4,Courtney,Mitchell,brianshaw@hotmail.com,Andorra,Female,44,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
12109,2025-03-14,2066,175,1,Jose,Alvarez,james72@miranda.org,Guatemala,Female,57,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",62.67
12130,2025-06-04,2973,175,3,Ariana,Fields,adam92@walls.biz,Micronesia,Male,48,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",188.01
12456,2025-08-03,4699,175,4,Katherine,Hanson,nathan68@gmail.com,Eritrea,Female,27,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
13251,2025-08-26,4433,175,1,Larry,Lang,qcarpenter@gmail.com,Niger,Male,61,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",62.67
13269,2025-03-19,4078,175,3,Jeffrey,Smith,andrewjackson@stephens-thompson.org,Ghana,Male,36,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",188.01
13753,2025-04-09,2290,175,4,Andrea,Mcmillan,wilkinsondonald@miller.com,Nigeria,Male,40,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
14221,2025-08-15,4516,175,4,Daniel,Miller,walkerjason@lambert.com,Japan,Female,45,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
15973,2025-05-06,1879,175,1,David,Bartlett,wmorris@yahoo.com,Turkmenistan,Female,29,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",62.67
16297,2025-05-24,3278,175,4,Erin,Smith,codyharris@hotmail.com,Taiwan,Female,60,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
16891,2025-04-02,1809,175,1,Andrea,Roberts,dblack@reilly-williams.com,Guadeloupe,Female,34,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",62.67
17072,2025-04-10,1716,175,1,Emily,White,chambersashley@arias.biz,Northern Mariana Islands,Female,30,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",62.67
17522,2025-03-12,3333,175,2,James,Anderson,bakerjason@yahoo.com,Cote d'Ivoire,Female,27,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",125.34
17765,2025-05-11,664,175,1,David,Nguyen,wellsnatalie@yahoo.com,Saint Helena,Female,22,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",62.67
17995,2025-07-03,2818,175,1,Anthony,Mcneil,jeffreysimmons@gmail.com,Macao,Male,47,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",62.67
19322,2025-05-04,1717,175,1,Tina,White,kendrahall@gmail.com,Trinidad and Tobago,Female,34,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",62.67
19358,2025-10-23,205,175,4,Todd,Young,chelseagordon@greene.biz,Guyana,Female,68,LED Strip 175,Desk Lamp,62.67,"Gallegos, Adams and Baker",250.68
885,2024-11-18,3286,43,4,Jorge,Tyler,clarkmelissa@browning.com,Sudan,Female,41,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",599.72
1449,2025-10-01,3398,43,3,Alexandra,Anderson,stephanie78@gmail.com,Martinique,Male,45,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",449.79
1549,2025-06-16,3703,43,2,Jeffrey,Nichols,simmonsangel@yahoo.com,Saint Pierre and Miquelon,Female,38,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
2061,2025-06-24,2213,43,3,Lauren,Smith,rhonda31@johnson.net,Czech Republic,Female,59,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",449.79
2142,2025-10-24,4360,43,2,Albert,Olson,kristinalong@robinson.com,Cameroon,Male,58,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
2270,2025-02-04,3119,43,2,Sheila,Burke,mackaaron@lopez.info,Tonga,Female,31,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
2792,2025-09-05,522,43,2,Michael,Lee,donna58@thomas.com,Zambia,Male,46,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
3419,2025-03-01,1599,43,4,Wayne,Washington,janice26@gmail.com,Ukraine,Female,24,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",599.72
3874,2025-06-29,2897,43,3,Brian,Larson,richardsjennifer@yahoo.com,Marshall Islands,Female,21,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",449.79
4043,2025-03-26,2973,43,3,Ariana,Fields,adam92@walls.biz,Micronesia,Male,48,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",449.79
4532,2024-11-17,790,43,4,Patrick,Ramirez,lisamoore@obrien.com,Pakistan,Male,50,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",599.72
4544,2025-07-22,2812,43,1,John,Franklin,donnamadden@kramer.com,Qatar,Male,36,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",149.93
5611,2025-07-25,1058,43,2,Richard,Perez,zacharyrobertson@joseph.com,Wallis and Futuna,Male,55,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
5750,2024-11-27,2166,43,1,Paige,Harris,jake58@chapman.com,Nicaragua,Male,65,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",149.93
5852,2024-12-04,4117,43,4,Sylvia,Parrish,holtthomas@ayers-dickerson.com,Tajikistan,Male,26,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",599.72
6410,2025-03-06,2803,43,4,David,Compton,alyssaturner@collier-weber.net,Cameroon,Female,62,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",599.72
6591,2025-07-16,4415,43,3,Theodore,Pope,brandon83@yahoo.com,Western Sahara,Female,44,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",449.79
6682,2025-04-09,367,43,1,Jonathan,Atkins,victor24@yahoo.com,Thailand,Female,25,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",149.93
7452,2025-10-17,3477,43,3,Annette,Wilson,peter91@hotmail.com,Mali,Male,20,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",449.79
7507,2025-01-29,4225,43,2,Joshua,Fisher,michael02@hughes.info,French Polynesia,Female,28,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
7681,2024-12-22,1147,43,1,Kimberly,Morales,jaimegraves@garcia.com,Austria,Male,47,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",149.93
7694,2025-07-17,3804,43,2,Amanda,Hernandez,dana66@garcia-gomez.com,Congo,Female,38,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
8707,2025-02-23,4031,43,2,Kristine,Hernandez,daniel19@stewart.net,Isle of Man,Male,22,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
8805,2025-02-10,4902,43,3,Heather,Wolf,wisetonya@schmitt.net,Fiji,Male,43,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",449.79
9234,2025-03-29,3083,43,3,Wayne,Vincent,burkerobert@hernandez.com,Oman,Female,63,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",449.79
10159,2025-03-20,2607,43,1,Angela,Soto,zgallagher@marshall-contreras.com,Venezuela,Female,40,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",149.93
10343,2024-12-11,2971,43,3,Tammy,Luna,vshepard@yahoo.com,Madagascar,Female,38,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",449.79
10413,2025-10-13,345,43,3,Mark,Mooney,yanderson@gmail.com,Algeria,Male,49,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",449.79
10417,2025-09-03,705,43,2,Gabriel,Hood,julievazquez@hotmail.com,Moldova,Male,38,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
11396,2025-09-29,4565,43,1,Michael,Hernandez,dawnroberts@cameron.info,Hungary,Female,59,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",149.93
12533,2024-12-04,3591,43,2,Shawn,Rogers,dorothycortez@gmail.com,Thailand,Male,35,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
12744,2025-01-17,1666,43,2,Nicole,Drake,ytaylor@gmail.com,Somalia,Female,49,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
13427,2025-05-05,4761,43,4,Tiffany,Jenkins,teresa47@powers-baker.com,Papua New Guinea,Male,21,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",599.72
14270,2025-10-02,3712,43,2,Tina,Ortiz,robertfletcher@hotmail.com,Sao Tome and Principe,Male,27,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
15079,2025-09-18,162,43,1,Crystal,Bryant,lori69@yahoo.com,Greenland,Male,28,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",149.93
15701,2025-09-20,2036,43,1,Christopher,Raymond,james60@woods.org,Nicaragua,Female,40,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",149.93
16068,2025-08-18,1456,43,4,Veronica,May,sarajohnston@hotmail.com,Northern Mariana Islands,Male,62,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",599.72
16131,2025-01-31,4503,43,4,Melissa,Church,ywoodward@anderson.com,Monaco,Male,50,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",599.72
16259,2025-04-04,608,43,1,Laura,Butler,steven76@weaver.net,Uruguay,Female,29,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",149.93
16950,2025-03-27,248,43,4,Randy,Powell,tmichael@yahoo.com,Monaco,Male,35,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",599.72
18012,2025-03-10,2257,43,2,Brittney,Mann,terrysean@burns.com,Malaysia,Male,34,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
18162,2025-06-20,899,43,3,Ashley,Parker,samantharoberts@gmail.com,India,Male,41,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",449.79
18210,2025-01-25,4302,43,1,Ebony,Sanchez,valerie05@wilson.com,Bahrain,Female,29,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",149.93
19376,2025-07-26,2766,43,4,Jennifer,Jackson,doris79@yahoo.com,Slovakia (Slovak Republic),Female,59,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",599.72
19513,2025-02-19,4237,43,4,Edward,Figueroa,brandifoster@burns.com,French Guiana,Female,43,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",599.72
19729,2025-01-21,105,43,2,Joseph,Mcdaniel,jtaylor@ross-phillips.biz,Israel,Female,19,Moon Lamp 43,Lamp,149.93,"Parker, Stephenson and Johnson",299.86
890,2024-12-16,4818,285,2,Jack,Brown,hillmaria@yahoo.com,South Africa,Female,24,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",210.88
1855,2025-08-04,1075,285,1,Jacqueline,Contreras,hgrant@knight.info,Israel,Male,41,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",105.44
1946,2024-11-18,1119,285,3,Audrey,Taylor,floresmatthew@arias.org,Heard Island and McDonald Islands,Male,49,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",316.32
3363,2025-01-11,1409,285,2,Allen,Everett,gmayer@hunter-preston.net,Saint Kitts and Nevis,Male,40,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",210.88
3644,2025-07-09,2358,285,3,Kevin,Pope,eromero@gmail.com,Botswana,Male,34,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",316.32
3912,2025-09-06,2104,285,1,Arthur,White,palmermiguel@hotmail.com,Austria,Female,62,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",105.44
4300,2025-05-22,2585,285,2,Victoria,Cole,douglasdakota@yahoo.com,Moldova,Male,41,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",210.88
5267,2025-05-11,1726,285,4,Kimberly,Baker,cooperdeanna@shields.com,Saudi Arabia,Female,30,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",421.76
5735,2025-06-08,2026,285,3,Robin,Thomas,wilsonkimberly@gmail.com,Philippines,Female,42,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",316.32
5993,2025-09-20,13,285,4,Anthony,Wilson,luis88@brown.org,Saint Kitts and Nevis,Male,34,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",421.76
5995,2024-11-13,3240,285,2,Jennifer,Johnson,avilacolin@gmail.com,Malaysia,Male,62,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",210.88
6175,2025-08-18,3561,285,1,Mary,Hernandez,uavila@smith.com,Rwanda,Female,22,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",105.44
6375,2025-05-01,3121,285,3,Anna,Bennett,lwalton@gmail.com,Maldives,Female,61,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",316.32
6831,2025-05-16,1469,285,3,Patricia,Bradford,smithjasmine@yahoo.com,Macedonia,Female,28,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",316.32
6860,2025-06-03,197,285,3,Andrea,Reyes,nicholasrush@gmail.com,Dominican Republic,Female,32,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",316.32
7203,2025-03-14,859,285,4,Corey,Hernandez,paulamorales@woods-ryan.com,Korea,Female,24,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",421.76
7719,2025-02-26,797,285,1,Robert,Gregory,rothwilliam@gmail.com,Korea,Male,33,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",105.44
8486,2025-05-01,2313,285,4,Amy,Martin,bbrady@richards.com,Mauritius,Male,28,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",421.76
8734,2025-10-19,4146,285,4,Cynthia,Smith,jonathanmoses@hotmail.com,Finland,Female,65,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",421.76
9890,2025-02-24,227,285,2,Wesley,Berger,alexandra67@jackson.biz,Syrian Arab Republic,Male,21,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",210.88
10438,2025-08-24,966,285,4,Jesus,Ford,popebrent@tucker.com,New Zealand,Male,53,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",421.76
10603,2025-06-10,1371,285,4,Jeffrey,Boyd,richard18@gmail.com,Sudan,Male,28,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",421.76
10647,2025-04-18,449,285,1,Maria,King,omoody@williams.biz,Brazil,Male,39,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",105.44
10945,2025-06-30,3748,285,4,Jacqueline,Lopez,benjamin24@dennis.com,British Virgin Islands,Female,62,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",421.76
11059,2025-06-12,543,285,4,Daniel,Brown,angela73@hotmail.com,Micronesia,Male,54,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",421.76
11321,2025-03-17,1862,285,1,Zachary,Robertson,carol86@lawrence.com,Yemen,Female,64,Night Light 285,Desk Lamp,105.44,"Johnson, Tucker and Bates",105.44
